number,Temp,Humd,Press
2687,18.3,85.11,1016.82
2688,18.31,85.11,1016.8
2689,18.3,85.11,1016.8
2690,18.3,85.11,1016.8
2691,18.31,85.11,1016.84
2692,18.31,85.11,1016.83
2693,18.3,85.11,1016.85
2694,18.3,85.12,1016.87
2695,18.3,85.11,1016.83
2696,18.3,85.11,1016.79
2697,18.3,85.11,1016.83
2698,18.31,85.11,1016.81
2699,18.3,85.11,1016.8
2700,18.3,85.11,1016.79
2701,18.31,85.11,1016.8
2702,18.3,85.1,1016.79
2703,18.31,85.1,1016.8
2704,18.31,85.11,1016.8
2705,18.3,85.11,1016.81
2706,18.3,85.11,1016.82
2707,18.3,85.1,1016.8
2708,18.3,85.11,1016.8
2709,18.3,85.11,1016.81
2710,18.3,85.11,1016.82
2711,18.3,85.1,1016.8
2712,18.3,85.1,1016.81
2713,18.3,85.1,1016.81
2714,18.3,85.1,1016.81
2715,18.31,85.1,1016.79
2716,18.3,85.1,1016.82
2717,18.3,85.1,1016.81
2718,18.31,85.1,1016.81
2719,18.3,85.1,1016.88
2720,18.3,85.1,1016.85
2721,18.3,85.1,1016.83
2722,18.3,85.1,1016.82
2723,18.3,85.1,1016.82
2724,18.3,85.1,1016.81
2725,18.3,85.1,1016.81
2726,18.3,85.1,1016.78
2727,18.3,85.1,1016.85
2728,18.3,85.1,1016.83
2729,18.3,85.1,1016.79
2730,18.31,85.1,1016.81
2731,18.3,85.1,1016.85
2732,18.3,85.1,1016.85
2733,18.3,85.1,1016.85
2734,18.3,85.1,1016.81
2735,18.3,85.1,1016.83
2736,18.3,85.1,1016.88
2737,18.3,85.09,1016.82
2738,18.3,85.1,1016.84
2739,18.3,85.1,1016.83
2740,18.31,85.09,1016.82
2741,18.3,85.09,1016.81
2742,18.31,85.09,1016.82
2743,18.3,85.09,1016.83
2744,18.3,85.09,1016.82
2745,18.3,85.09,1016.83
2746,18.3,85.09,1016.83
2747,18.3,85.09,1016.81
2748,18.3,85.09,1016.82
2749,18.3,85.09,1016.84
2750,18.3,85.1,1016.81
2751,18.3,85.09,1016.86
2752,18.3,85.1,1016.85
2753,18.3,85.09,1016.87
2754,18.3,85.09,1016.84
2755,18.29,85.09,1016.84
2756,18.3,85.09,1016.84
2757,18.29,85.09,1016.85
2758,18.3,85.09,1016.89
2759,18.3,85.09,1016.86
2760,18.3,85.09,1016.88
2761,18.3,85.09,1016.89
2762,18.3,85.09,1016.87
2763,18.29,85.09,1016.82
2764,18.3,85.09,1016.85
2765,18.29,85.09,1016.81
2766,18.3,85.09,1016.84
2767,18.3,85.09,1016.85
2768,18.31,85.09,1016.86
2769,18.3,85.09,1016.81
2770,18.3,85.09,1016.84
2771,18.29,85.09,1016.83
2772,18.29,85.09,1016.81
2773,18.3,85.08,1016.81
2774,18.29,85.08,1016.78
2775,18.3,85.09,1016.77
2776,18.3,85.08,1016.82
2777,18.3,85.09,1016.82
2778,18.29,85.08,1016.79
2779,18.3,85.09,1016.82
2780,18.3,85.09,1016.83
2781,18.29,85.08,1016.81
2782,18.29,85.09,1016.83
2783,18.3,85.08,1016.83
2784,18.29,85.09,1016.82
2785,18.29,85.09,1016.79
2786,18.29,85.08,1016.8
2787,18.29,85.08,1016.83
2788,18.29,85.08,1016.8
2789,18.29,85.08,1016.77
2790,18.29,85.08,1016.78
2791,18.3,85.08,1016.81
2792,18.29,85.08,1016.79
2793,18.3,85.08,1016.82
2794,18.3,85.08,1016.83
2795,18.29,85.08,1016.82
2796,18.3,85.08,1016.85
2797,18.3,85.08,1016.8
2798,18.3,85.08,1016.82
2799,18.29,85.08,1016.85
2800,18.29,85.08,1016.78
2801,18.29,85.08,1016.77
2802,18.29,85.08,1016.81
2803,18.29,85.08,1016.83
2804,18.29,85.08,1016.82
2805,18.29,85.08,1016.79
2806,18.29,85.08,1016.83
2807,18.29,85.08,1016.83
2808,18.29,85.08,1016.82
2809,18.29,85.08,1016.82
2810,18.28,85.08,1016.81
2811,18.3,85.08,1016.78
2812,18.29,85.07,1016.84
2813,18.29,85.08,1016.76
2814,18.29,85.08,1016.78
2815,18.29,85.08,1016.82
2816,18.29,85.08,1016.79
2817,18.29,85.08,1016.85
2818,18.29,85.07,1016.76
2819,18.29,85.08,1016.76
2820,18.29,85.08,1016.74
2821,18.29,85.08,1016.82
2822,18.29,85.08,1016.81
2823,18.28,85.08,1016.82
2824,18.29,85.07,1016.82
2825,18.29,85.08,1016.86
2826,18.29,85.08,1016.91
2827,18.29,85.08,1016.78
2828,18.29,85.08,1016.81
2829,18.29,85.07,1016.8
2830,18.29,85.07,1016.74
2831,18.29,85.07,1016.77
2832,18.29,85.07,1016.79
2833,18.29,85.07,1016.78
2834,18.29,85.07,1016.78
2835,18.29,85.08,1016.77
2836,18.28,85.06,1016.8
2837,18.29,85.07,1016.82
2838,18.29,85.07,1016.74
2839,18.29,85.07,1016.75
2840,18.29,85.07,1016.73
2841,18.29,85.07,1016.81
2842,18.29,85.07,1016.79
2843,18.29,85.07,1016.78
2844,18.29,85.08,1016.78
2845,18.29,85.07,1016.75
2846,18.29,85.07,1016.8
2847,18.29,85.1,1016.77
2848,18.29,85.07,1016.8
2849,18.29,85.07,1016.75
2850,18.29,85.07,1016.75
2851,18.3,85.07,1016.75
2852,18.29,85.07,1016.72
2853,18.29,85.06,1016.78
2854,18.29,85.07,1016.81
2855,18.28,85.06,1016.87
2856,18.29,85.07,1016.85
2857,18.29,85.07,1016.88
2858,18.28,85.07,1016.86
2859,18.29,85.07,1016.81
2860,18.29,85.07,1016.82
2861,18.29,85.07,1016.91
2862,18.29,85.07,1016.92
2863,18.29,85.07,1016.92
2864,18.29,85.06,1016.85
2865,18.28,85.07,1016.78
2866,18.29,85.06,1016.8
2867,18.3,85.06,1016.94
2868,18.29,85.07,1016.84
2869,18.29,85.06,1016.86
2870,18.29,85.06,1016.85
2871,18.29,85.06,1016.83
2872,18.28,85.05,1016.87
2873,18.29,85.05,1016.82
2874,18.29,85.05,1016.77
2875,18.29,85.05,1016.76
2876,18.29,85.06,1016.75
2877,18.29,85.06,1016.76
2878,18.28,85.05,1016.77
2879,18.28,85.05,1016.76
2880,18.29,85.06,1016.81
2881,18.28,85.05,1016.79
2882,18.28,85.05,1016.83
2883,18.28,85.06,1016.79
2884,18.27,85.04,1016.78
2885,18.28,85.06,1016.85
2886,18.28,85.05,1016.81
2887,18.28,85.04,1016.81
2888,18.28,85.04,1016.76
2889,18.28,85.04,1016.82
2890,18.28,85.04,1016.81
2891,18.28,85.04,1016.78
2892,18.28,85.05,1016.81
2893,18.28,85.05,1016.84
2894,18.28,85.04,1016.85
2895,18.28,85.04,1016.86
2896,18.28,85.04,1016.82
2897,18.28,85.04,1016.75
2898,18.28,85.04,1016.8
2899,18.28,85.05,1016.79
2900,18.28,85.05,1016.83
2901,18.27,85.04,1016.81
2902,18.28,85.05,1016.83
2903,18.27,85.04,1016.79
2904,18.28,85.05,1016.78
2905,18.28,85.04,1016.87
2906,18.28,85.04,1016.86
2907,18.28,85.03,1016.87
2908,18.28,85.04,1016.83
2909,18.29,85.04,1016.85
2910,18.28,85.04,1016.79
2911,18.28,85.04,1016.82
2912,18.27,85.03,1016.79
2913,18.28,85.03,1016.79
2914,18.28,85.04,1016.83
2915,18.28,85.04,1016.8
2916,18.28,85.04,1016.84
2917,18.28,85.03,1016.86
2918,18.27,85.04,1016.87
2919,18.29,84.97,1016.91
2920,18.29,84.97,1016.86
2921,18.29,84.96,1016.81
2922,18.3,84.96,1016.81
2923,18.3,84.96,1016.86
2924,18.3,84.95,1016.9
2925,18.3,84.95,1016.85
2926,18.3,84.93,1016.83
2927,18.3,84.93,1016.85
2928,18.3,84.93,1016.92
2929,18.3,84.92,1016.84
2930,18.3,84.92,1016.83
2931,18.3,84.91,1016.87
2932,18.3,84.92,1016.84
2933,18.3,84.91,1016.82
2934,18.3,84.92,1016.82
2935,18.3,84.91,1016.85
2936,18.3,84.9,1016.8
2937,18.3,84.91,1016.84
2938,18.31,84.91,1016.8
2939,18.3,84.9,1016.78
2940,18.3,84.89,1016.78
2941,18.3,84.91,1016.82
2942,18.3,84.9,1016.83
2943,18.31,84.9,1016.82
2944,18.3,84.9,1016.81
2945,18.3,84.9,1016.79
2946,18.3,84.9,1016.85
2947,18.3,84.9,1016.86
2948,18.3,84.9,1016.85
2949,18.3,84.9,1016.83
2950,18.3,84.91,1016.83
2951,18.3,84.89,1016.85
2952,18.3,84.89,1016.84
2953,18.3,84.89,1016.83
2954,18.3,84.9,1016.86
2955,18.29,84.89,1016.85
2956,18.29,84.9,1016.87
2957,18.29,84.9,1016.84
2958,18.29,84.9,1016.86
2959,18.29,84.9,1016.83
2960,18.3,84.9,1016.89
2961,18.3,84.9,1016.84
2962,18.29,84.9,1016.83
2963,18.3,84.9,1016.85
2964,18.3,84.91,1016.86
2965,18.29,84.91,1016.84
2966,18.29,84.91,1016.85
2967,18.28,84.91,1016.83
2968,18.29,84.91,1016.85
2969,18.29,84.91,1016.83
2970,18.29,84.91,1016.92
2971,18.29,84.92,1016.91
2972,18.29,84.92,1016.87
2973,18.29,84.92,1016.96
2974,18.29,84.92,1016.94
2975,18.29,84.92,1016.88
2976,18.28,84.92,1016.9
2977,18.28,84.93,1016.9
2978,18.28,84.92,1016.89
2979,18.28,84.93,1016.85
2980,18.29,84.93,1016.95
2981,18.29,84.93,1016.93
2982,18.28,84.93,1016.95
2983,18.28,84.93,1016.94
2984,18.29,84.93,1016.96
2985,18.29,84.93,1016.91
2986,18.28,84.93,1016.88
2987,18.28,84.94,1016.94
2988,18.28,84.94,1016.97
2989,18.28,84.94,1016.93
2990,18.28,84.94,1016.93
2991,18.28,84.94,1016.93
2992,18.27,84.94,1016.93
2993,18.27,84.95,1016.9
2994,18.28,84.95,1016.93
2995,18.27,84.95,1016.94
2996,18.28,84.95,1016.92
2997,18.28,84.95,1016.94
2998,18.28,84.95,1016.97
2999,18.28,84.95,1016.91
3000,18.27,84.95,1016.92
3001,18.27,84.95,1016.93
3002,18.27,84.95,1016.92
3003,18.27,84.96,1016.92
3004,18.27,84.95,1016.96
3005,18.28,84.96,1016.98
3006,18.27,84.96,1016.93
3007,18.27,84.96,1016.94
3008,18.27,84.96,1016.94
3009,18.27,84.96,1016.94
3010,18.27,84.96,1016.93
3011,18.27,84.96,1016.97
3012,18.26,84.97,1016.97
3013,18.26,84.97,1016.9
3014,18.27,84.97,1016.96
3015,18.27,84.96,1016.95
3016,18.27,84.97,1016.93
3017,18.27,84.97,1016.93
3018,18.27,84.97,1016.94
3019,18.27,84.97,1016.94
3020,18.27,84.97,1016.92
3021,18.27,84.97,1016.96
3022,18.27,84.97,1016.99
3023,18.27,84.97,1016.97
3024,18.26,84.98,1016.95
3025,18.27,84.97,1016.95
3026,18.27,84.97,1016.97
3027,18.27,84.97,1016.99
3028,18.27,84.97,1016.94
3029,18.27,84.98,1016.94
3030,18.27,84.98,1016.98
3031,18.27,84.98,1016.93
3032,18.26,84.98,1016.92
3033,18.26,84.98,1016.95
3034,18.26,84.98,1016.95
3035,18.26,84.98,1016.89
3036,18.26,84.98,1016.93
3037,18.26,84.99,1016.89
3038,18.26,84.98,1016.88
3039,18.26,84.99,1016.91
3040,18.26,84.99,1016.88
3041,18.26,84.99,1016.89
3042,18.26,84.99,1016.93
3043,18.26,84.98,1016.89
3044,18.26,84.99,1016.87
3045,18.26,84.99,1016.88
3046,18.26,84.99,1016.89
3047,18.26,84.99,1016.86
3048,18.27,84.99,1016.88
3049,18.26,84.99,1016.91
3050,18.26,84.99,1016.93
3051,18.26,84.99,1016.93
3052,18.25,84.99,1016.91
3053,18.26,84.99,1016.96
3054,18.26,84.99,1016.97
3055,18.25,85,1016.94
3056,18.26,84.99,1016.97
3057,18.26,85,1017.01
3058,18.25,85,1016.95
3059,18.26,85,1016.9
3060,18.26,85,1016.93
3061,18.26,85,1016.94
3062,18.25,85,1016.96
3063,18.26,85,1016.96
3064,18.25,85,1016.92
3065,18.25,85,1016.93
3066,18.25,85,1016.92
3067,18.25,85,1016.89
3068,18.25,85,1016.93
3069,18.25,85,1016.93
3070,18.25,85,1016.95
3071,18.25,85,1016.98
3072,18.25,85,1016.94
3073,18.25,85,1016.96
3074,18.25,85,1016.98
3075,18.24,85,1016.95
3076,18.25,85,1016.99
3077,18.25,85,1016.97
3078,18.25,85,1017
3079,18.25,85,1016.99
3080,18.24,85,1016.98
3081,18.25,85,1016.97
3082,18.25,85,1016.97
3083,18.25,85,1016.98
3084,18.25,85,1016.96
3085,18.25,85,1016.96
3086,18.25,85,1016.92
3087,18.25,85,1016.94
3088,18.25,85,1016.96
3089,18.25,85,1016.96
3090,18.24,85,1016.92
3091,18.24,85,1016.96
3092,18.24,85,1016.95
3093,18.24,85,1016.91
3094,18.25,85,1016.94
3095,18.25,85,1016.93
3096,18.24,85,1016.91
3097,18.24,85,1016.94
3098,18.25,85,1016.94
3099,18.25,85,1016.96
3100,18.24,85,1016.97
3101,18.25,85,1016.96
3102,18.24,85,1016.93
3103,18.24,85,1016.96
3104,18.24,85,1016.96
3105,18.24,85,1016.94
3106,18.24,85,1016.93
3107,18.24,85,1016.9
3108,18.24,85,1016.93
3109,18.24,85,1016.94
3110,18.24,85,1016.94
3111,18.24,85,1016.93
3112,18.24,85,1016.91
3113,18.24,85,1016.91
3114,18.24,85,1016.93
3115,18.24,85,1016.94
3116,18.24,85,1016.97
3117,18.24,85,1016.96
3118,18.24,85,1016.93
3119,18.24,85,1016.92
3120,18.24,85,1016.92
3121,18.24,85,1016.92
3122,18.24,85,1016.92
3123,18.24,85,1016.93
3124,18.23,84.99,1016.91
3125,18.24,85,1016.92
3126,18.24,85,1016.9
3127,18.24,85,1016.87
3128,18.24,85,1016.89
3129,18.23,84.99,1016.89
3130,18.24,85,1016.92
3131,18.24,85,1016.94
3132,18.24,85,1016.95
3133,18.24,85,1016.95
3134,18.23,84.99,1016.93
3135,18.24,85,1016.91
3136,18.24,85,1016.89
3137,18.24,85,1016.87
3138,18.23,84.99,1016.84
3139,18.24,85,1016.86
3140,18.23,84.99,1016.85
3141,18.23,84.99,1016.85
3142,18.23,84.99,1016.84
3143,18.24,85,1016.86
3144,18.24,85,1016.86
3145,18.24,85,1016.84
3146,18.24,85,1016.86
3147,18.24,85,1016.85
3148,18.23,84.99,1016.8
3149,18.24,85,1016.86
3150,18.23,84.99,1016.82
3151,18.23,84.99,1016.83
3152,18.23,84.99,1016.83
3153,18.24,85,1016.85
3154,18.23,84.99,1016.84
3155,18.24,85,1016.85
3156,18.24,84.99,1016.85
3157,18.24,85,1016.83
3158,18.23,84.99,1016.82
3159,18.23,84.99,1016.84
3160,18.23,84.99,1016.79
3161,18.24,85,1016.84
3162,18.23,84.99,1016.81
3163,18.23,84.99,1016.86
3164,18.23,84.98,1016.87
3165,18.23,84.98,1016.85
3166,18.23,84.99,1016.82
3167,18.23,84.99,1016.86
3168,18.23,84.99,1016.83
3169,18.23,84.99,1016.79
3170,18.23,84.99,1016.85
3171,18.23,84.99,1016.86
3172,18.24,84.99,1016.9
3173,18.23,84.99,1016.84
3174,18.24,85,1016.86
3175,18.24,85,1016.87
3176,18.24,85,1016.86
3177,18.24,85,1016.87
3178,18.23,84.99,1016.87
3179,18.23,84.99,1016.82
3180,18.23,84.99,1016.85
3181,18.23,84.99,1016.88
3182,18.23,84.99,1016.88
3183,18.23,84.99,1016.9
3184,18.23,84.99,1016.88
3185,18.23,84.99,1016.87
3186,18.23,84.99,1016.87
3187,18.23,84.99,1016.9
3188,18.23,84.99,1016.89
3189,18.23,84.99,1016.87
3190,18.23,84.99,1016.88
3191,18.23,84.99,1016.88
3192,18.23,84.99,1016.89
3193,18.23,84.99,1016.91
3194,18.23,84.99,1016.92
3195,18.23,84.99,1016.9
3196,18.23,84.99,1016.9
3197,18.22,84.99,1016.89
3198,18.23,84.99,1016.9
3199,18.23,84.99,1016.93
3200,18.22,84.99,1016.92
3201,18.22,84.99,1016.89
3202,18.23,84.99,1016.92
3203,18.22,84.99,1016.88
3204,18.22,84.99,1016.86
3205,18.22,84.99,1016.86
3206,18.22,84.99,1016.86
3207,18.23,84.99,1016.84
3208,18.23,84.99,1016.88
3209,18.23,84.99,1016.85
3210,18.23,84.99,1016.83
3211,18.22,84.99,1016.8
3212,18.22,84.99,1016.82
3213,18.22,84.99,1016.83
3214,18.23,84.99,1016.84
3215,18.22,84.99,1016.8
3216,18.22,84.99,1016.8
3217,18.23,84.99,1016.84
3218,18.23,84.99,1016.81
3219,18.23,84.99,1016.84
3220,18.22,84.99,1016.86
3221,18.22,84.99,1016.86
3222,18.22,84.99,1016.84
3223,18.22,84.99,1016.86
3224,18.22,84.99,1016.88
3225,18.22,84.99,1016.88
3226,18.22,84.99,1016.87
3227,18.22,84.99,1016.85
3228,18.22,84.99,1016.8
3229,18.22,84.98,1016.86
3230,18.22,84.99,1016.84
3231,18.22,84.99,1016.84
3232,18.22,84.99,1016.83
3233,18.22,84.99,1016.84
3234,18.23,84.99,1016.84
3235,18.21,84.99,1016.85
3236,18.22,84.99,1016.81
3237,18.21,84.99,1016.82
3238,18.22,84.99,1016.85
3239,18.22,84.99,1016.82
3240,18.22,84.99,1016.82
3241,18.22,84.99,1016.81
3242,18.22,84.99,1016.8
3243,18.22,84.99,1016.78
3244,18.22,84.99,1016.79
3245,18.22,84.99,1016.8
3246,18.22,84.99,1016.86
3247,18.22,84.99,1016.81
3248,18.23,84.99,1016.84
3249,18.23,84.99,1016.82
3250,18.22,84.99,1016.86
3251,18.22,84.99,1016.84
3252,18.22,84.99,1016.82
3253,18.22,84.99,1016.79
3254,18.22,84.99,1016.8
3255,18.23,84.99,1016.8
3256,18.22,84.99,1016.84
3257,18.22,84.99,1016.83
3258,18.22,84.99,1016.76
3259,18.22,84.99,1016.8
3260,18.22,84.99,1016.81
3261,18.22,84.99,1016.86
3262,18.22,84.99,1016.79
3263,18.22,84.99,1016.83
3264,18.21,84.98,1016.84
3265,18.22,84.98,1016.8
3266,18.21,84.98,1016.82
3267,18.22,84.99,1016.84
3268,18.21,84.98,1016.76
3269,18.21,84.99,1016.8
3270,18.22,84.98,1016.76
3271,18.22,84.98,1016.75
3272,18.22,84.98,1016.79
3273,18.21,84.99,1016.77
3274,18.22,84.98,1016.84
3275,18.21,84.99,1016.8
3276,18.22,84.98,1016.9
3277,18.22,84.99,1016.79
3278,18.21,84.98,1016.79
3279,18.22,84.98,1016.78
3280,18.21,84.98,1016.77
3281,18.21,84.98,1016.8
3282,18.21,84.98,1016.75
3283,18.21,84.98,1016.76
3284,18.22,84.98,1016.8
3285,18.21,84.98,1016.8
3286,18.21,84.98,1016.78
3287,18.22,84.99,1016.77
3288,18.22,84.98,1016.75
3289,18.21,84.98,1016.77
3290,18.21,84.98,1016.76
3291,18.22,84.99,1016.84
3292,18.21,84.99,1016.82
3293,18.22,84.99,1016.83
3294,18.22,84.99,1016.86
3295,18.22,84.98,1016.81
3296,18.21,84.99,1016.81
3297,18.22,84.99,1016.87
3298,18.22,84.98,1016.82
3299,18.22,84.98,1016.84
3300,18.22,84.99,1016.85
3301,18.21,84.99,1016.85
3302,18.21,84.99,1016.85
3303,18.21,84.98,1016.85
3304,18.21,84.98,1016.84
3305,18.22,84.98,1016.82
3306,18.22,84.98,1016.87
3307,18.22,84.98,1016.86
3308,18.21,84.98,1016.85
3309,18.21,84.98,1016.85
3310,18.22,84.98,1016.81
3311,18.21,84.98,1016.9
3312,18.21,84.98,1016.88
3313,18.21,84.98,1016.86
3314,18.21,84.98,1016.9
3315,18.21,84.98,1016.87
3316,18.21,84.97,1016.85
3317,18.22,84.98,1016.85
3318,18.21,84.98,1016.82
3319,18.21,84.98,1016.87
3320,18.21,84.98,1016.85
3321,18.22,84.98,1016.85
3322,18.21,84.98,1016.84
3323,18.21,84.98,1016.85
3324,18.22,84.98,1016.89
3325,18.2,84.98,1016.81
3326,18.21,84.98,1016.85
3327,18.21,84.98,1016.86
3328,18.21,84.97,1016.88
3329,18.22,84.98,1016.88
3330,18.21,84.97,1016.93
3331,18.21,84.97,1016.92
3332,18.21,84.98,1016.93
3333,18.21,84.97,1016.9
3334,18.21,84.97,1016.9
3335,18.21,84.97,1016.9
3336,18.21,84.97,1016.9
3337,18.21,84.97,1016.89
3338,18.21,84.97,1016.88
3339,18.2,84.97,1016.87
3340,18.21,84.97,1016.88
3341,18.2,84.97,1016.87
3342,18.21,84.97,1016.9
3343,18.21,84.98,1016.95
3344,18.21,84.97,1016.93
3345,18.21,84.98,1016.9
3346,18.22,84.97,1016.93
3347,18.21,84.97,1016.96
3348,18.21,84.97,1017.06
3349,18.21,84.97,1017.01
3350,18.21,84.98,1017.07
3351,18.22,84.98,1017.01
3352,18.22,84.97,1016.96
3353,18.21,84.97,1016.92
3354,18.22,84.97,1016.94
3355,18.21,84.97,1016.97
3356,18.21,84.97,1016.96
3357,18.21,84.97,1016.97
3358,18.21,84.98,1017.03
3359,18.21,84.97,1016.99
3360,18.21,84.97,1016.98
3361,18.2,84.97,1016.9
3362,18.2,84.97,1016.95
3363,18.21,84.97,1016.98
3364,18.2,84.97,1016.97
3365,18.21,84.97,1016.96
3366,18.21,84.97,1017.02
3367,18.2,84.97,1016.96
3368,18.21,84.96,1017
3369,18.2,84.97,1017.01
3370,18.21,84.97,1017.11
3371,18.2,84.97,1017.05
3372,18.2,84.97,1017.01
3373,18.2,84.97,1017.13
3374,18.2,84.97,1017.05
3375,18.2,84.98,1017.17
3376,18.2,84.97,1017.06
3377,18.2,84.97,1017.05
3378,18.2,84.97,1017
3379,18.2,84.97,1016.96
3380,18.2,84.97,1017.03
3381,18.2,84.97,1016.94
3382,18.2,84.96,1017
3383,18.19,84.96,1017.01
3384,18.2,84.97,1016.98
3385,18.19,84.97,1016.99
3386,18.19,84.97,1017
3387,18.2,84.97,1017.06
3388,18.2,84.97,1017.04
3389,18.19,84.96,1017.02
3390,18.19,84.97,1017.01
3391,18.19,84.96,1017.03
3392,18.19,84.96,1016.99
3393,18.19,84.97,1017.01
3394,18.2,84.97,1016.99
3395,18.19,84.97,1017
3396,18.2,84.96,1017.02
3397,18.2,84.97,1017.01
3398,18.19,84.97,1017.01
3399,18.19,84.96,1017
3400,18.19,84.96,1017
3401,18.19,84.97,1017.04
3402,18.19,84.97,1017
3403,18.19,84.97,1016.98
3404,18.19,84.96,1016.99
3405,18.19,84.96,1016.94
3406,18.19,84.97,1016.99
3407,18.19,84.96,1017.03
3408,18.19,84.96,1017.07
3409,18.19,84.96,1017
3410,18.19,84.97,1016.96
3411,18.19,84.96,1016.97
3412,18.19,84.96,1016.97
3413,18.19,84.98,1016.97
3414,18.19,84.97,1017.05
3415,18.19,84.98,1017.02
3416,18.19,84.98,1017
3417,18.19,84.96,1017.03
3418,18.19,84.96,1016.99
3419,18.19,84.97,1017.09
3420,18.19,84.98,1017.09
3421,18.19,84.98,1017.08
3422,18.19,84.96,1017.02
3423,18.19,84.96,1017.06
3424,18.19,84.98,1017.13
3425,18.18,84.97,1017.04
3426,18.19,84.96,1017.09
3427,18.19,84.98,1017.13
3428,18.19,84.98,1017.15
3429,18.18,84.97,1017.16
3430,18.18,84.97,1017.06
3431,18.18,84.96,1017.04
3432,18.19,84.98,1017.03
3433,18.18,84.96,1017.02
3434,18.18,84.96,1017.01
3435,18.18,84.96,1016.99
3436,18.18,84.97,1017.06
3437,18.18,84.97,1017.04
3438,18.19,84.96,1016.99
3439,18.18,84.97,1017.01
3440,18.18,84.96,1016.97
3441,18.18,84.97,1016.98
3442,18.18,84.97,1017.01
3443,18.18,84.97,1016.98
3444,18.18,84.97,1017.04
3445,18.17,84.97,1017.01
3446,18.18,84.97,1016.98
3447,18.17,84.97,1017
3448,18.17,84.97,1016.97
3449,18.18,84.97,1016.94
3450,18.17,84.97,1016.93
3451,18.18,84.97,1016.95
3452,18.17,84.97,1016.94
3453,18.17,84.97,1016.92
3454,18.18,84.97,1017.03
3455,18.18,84.97,1016.99
3456,18.17,84.97,1016.99
3457,18.18,84.97,1017
3458,18.18,84.97,1016.96
3459,18.17,84.97,1016.94
3460,18.18,84.97,1016.99
3461,18.18,84.97,1016.95
3462,18.17,84.97,1016.95
3463,18.18,84.97,1016.97
3464,18.17,84.98,1016.95
3465,18.17,84.98,1016.96
3466,18.18,84.97,1016.93
3467,18.17,84.98,1016.96
3468,18.18,84.97,1016.94
3469,18.17,84.98,1016.95
3470,18.17,84.97,1016.94
3471,18.17,84.97,1016.94
3472,18.17,84.98,1016.95
3473,18.17,84.98,1016.94
3474,18.17,84.98,1016.94
3475,18.16,84.98,1016.89
3476,18.17,84.98,1016.96
3477,18.17,84.98,1016.95
3478,18.16,84.98,1016.92
3479,18.17,84.98,1016.94
3480,18.17,84.98,1016.93
3481,18.17,84.98,1016.94
3482,18.17,84.98,1016.92
3483,18.17,84.98,1016.93
3484,18.17,84.98,1016.94
3485,18.17,84.98,1016.92
3486,18.16,84.98,1016.9
3487,18.17,84.98,1016.9
3488,18.17,84.98,1016.93
3489,18.16,84.98,1016.93
3490,18.17,84.98,1016.99
3491,18.17,84.98,1016.98
3492,18.16,84.98,1017.01
3493,18.17,84.98,1016.98
3494,18.16,84.98,1016.99
3495,18.17,84.98,1016.96
3496,18.16,84.98,1016.95
3497,18.17,84.98,1016.97
3498,18.16,84.98,1016.93
3499,18.16,84.98,1016.95
3500,18.16,84.98,1016.96
3501,18.17,84.98,1016.97
3502,18.17,84.98,1016.96
3503,18.16,84.98,1016.89
3504,18.17,84.98,1016.92
3505,18.17,84.98,1017
3506,18.17,84.98,1016.88
3507,18.17,84.98,1017.06
3508,18.16,84.98,1017.03
3509,18.17,84.98,1016.97
3510,18.16,84.98,1017
3511,18.16,84.98,1017.01
3512,18.17,84.98,1017.05
3513,18.17,84.98,1017
3514,18.16,84.98,1016.98
3515,18.17,84.98,1017.07
3516,18.16,84.98,1017.1
3517,18.16,84.98,1017.06
3518,18.17,84.99,1017.02
3519,18.17,84.98,1017.01
3520,18.16,84.99,1016.99
3521,18.16,84.98,1016.99
3522,18.16,84.98,1016.98
3523,18.16,84.98,1016.95
3524,18.16,84.98,1016.99
3525,18.16,84.98,1016.96
3526,18.16,84.98,1016.96
3527,18.16,84.98,1016.97
3528,18.16,84.98,1017
3529,18.16,84.98,1017
3530,18.16,84.98,1017.01
3531,18.16,84.98,1016.97
3532,18.16,84.98,1016.93
3533,18.16,84.98,1016.96
3534,18.16,84.98,1016.95
3535,18.16,84.98,1016.96
3536,18.16,84.98,1016.99
3537,18.16,84.98,1016.96
3538,18.16,84.98,1017
3539,18.16,84.98,1016.96
3540,18.16,84.98,1017
3541,18.16,84.98,1016.93
3542,18.16,84.98,1016.96
3543,18.15,84.98,1016.91
3544,18.16,84.99,1016.93
3545,18.15,84.98,1016.94
3546,18.16,84.99,1016.94
3547,18.16,84.99,1016.98
3548,18.16,84.99,1016.93
3549,18.15,84.99,1016.95
3550,18.16,84.98,1016.99
3551,18.15,84.99,1016.95
3552,18.16,84.99,1016.97
3553,18.15,84.99,1016.94
3554,18.16,84.99,1016.97
3555,18.16,84.99,1016.95
3556,18.15,84.99,1016.96
3557,18.16,84.99,1016.99
3558,18.15,84.99,1016.91
3559,18.16,84.99,1016.9
3560,18.16,84.99,1016.9
3561,18.16,84.99,1016.91
3562,18.15,84.99,1016.87
3563,18.16,84.99,1016.92
3564,18.15,84.99,1016.88
3565,18.16,84.99,1016.93
3566,18.16,84.99,1016.93
3567,18.15,84.99,1016.92
3568,18.16,84.99,1016.92
3569,18.16,84.99,1016.92
3570,18.15,84.99,1016.91
3571,18.16,84.99,1016.92
3572,18.15,84.99,1016.92
3573,18.15,84.98,1016.91
3574,18.15,84.99,1016.87
