number,Temp,Humd,Press
12055,18.31,85.11,1028.79
12056,18.3,85.08,1028.78
12057,18.3,85.11,1028.81
12058,18.3,85.11,1028.82
12059,18.31,85.11,1028.8
12060,18.3,85.11,1028.8
12061,18.3,85.11,1028.8
12062,18.31,85.11,1028.84
12063,18.31,85.11,1028.83
12064,18.3,85.11,1028.85
12065,18.3,85.12,1028.87
12066,18.3,85.11,1028.83
12067,18.3,85.11,1028.79
12068,18.3,85.11,1028.83
12069,18.31,85.11,1028.81
12070,18.3,85.11,1028.8
12071,18.3,85.11,1028.79
12072,18.31,85.11,1028.8
12073,18.3,85.1,1028.79
12074,18.31,85.1,1028.8
12075,18.31,85.11,1028.8
12076,18.3,85.11,1028.81
12077,18.3,85.11,1028.82
12078,18.3,85.1,1028.8
12079,18.3,85.11,1028.8
12080,18.3,85.11,1028.81
12081,18.3,85.11,1028.82
12082,18.3,85.1,1028.8
12083,18.3,85.1,1028.81
12084,18.3,85.1,1028.81
12085,18.3,85.1,1028.81
12086,18.31,85.1,1028.79
12087,18.3,85.1,1028.82
12088,18.3,85.1,1028.81
12089,18.31,85.1,1028.81
12090,18.3,85.1,1028.88
12091,18.3,85.1,1028.85
12092,18.3,85.1,1028.83
12093,18.3,85.1,1028.82
12094,18.3,85.1,1028.82
12095,18.3,85.1,1028.81
12096,18.3,85.1,1028.81
12097,18.3,85.1,1028.78
12098,18.3,85.1,1028.85
12099,18.3,85.1,1028.83
12100,18.3,85.1,1028.79
12101,18.31,85.1,1028.81
12102,18.3,85.1,1028.85
12103,18.3,85.1,1028.85
12104,18.3,85.1,1028.85
12105,18.3,85.1,1028.81
12106,18.3,85.1,1028.83
12107,18.3,85.1,1028.88
12108,18.3,85.09,1028.82
12109,18.3,85.1,1028.84
12110,18.3,85.1,1028.83
12111,18.31,85.09,1028.82
12112,18.3,85.09,1028.81
12113,18.31,85.09,1028.82
12114,18.3,85.09,1028.83
12115,18.3,85.09,1028.82
12116,18.3,85.09,1028.83
12117,18.3,85.09,1028.83
12118,18.3,85.09,1028.81
12119,18.3,85.09,1028.82
12120,18.3,85.09,1028.84
12121,18.3,85.1,1028.81
12122,18.3,85.09,1028.86
12123,18.3,85.1,1028.85
12124,18.3,85.09,1028.87
12125,18.3,85.09,1028.84
12126,18.29,85.09,1028.84
12127,18.3,85.09,1028.84
12128,18.29,85.09,1028.85
12129,18.3,85.09,1028.89
12130,18.3,85.09,1028.86
12131,18.3,85.09,1028.88
12132,18.3,85.09,1028.89
12133,18.3,85.09,1028.87
12134,18.29,85.09,1028.82
12135,18.3,85.09,1028.85
12136,18.29,85.09,1028.81
12137,18.3,85.09,1028.84
12138,18.3,85.09,1028.85
12139,18.31,85.09,1028.86
12140,18.3,85.09,1028.81
12141,18.3,85.09,1028.84
12142,18.29,85.09,1028.83
12143,18.29,85.09,1028.81
12144,18.3,85.08,1028.81
12145,18.29,85.08,1028.78
12146,18.3,85.09,1028.77
12147,18.3,85.08,1028.82
12148,18.3,85.09,1028.82
12149,18.29,85.08,1028.79
12150,18.3,85.09,1028.82
12151,18.3,85.09,1028.83
12152,18.29,85.08,1028.81
12153,18.29,85.09,1028.83
12154,18.3,85.08,1028.83
12155,18.29,85.09,1028.82
12156,18.29,85.09,1028.79
12157,18.29,85.08,1028.8
12158,18.29,85.08,1028.83
12159,18.29,85.08,1028.8
12160,18.29,85.08,1028.77
12161,18.29,85.08,1028.78
12162,18.3,85.08,1028.81
12163,18.29,85.08,1028.79
12164,18.3,85.08,1028.82
12165,18.3,85.08,1028.83
12166,18.29,85.08,1028.82
12167,18.3,85.08,1028.85
12168,18.3,85.08,1028.8
12169,18.3,85.08,1028.82
12170,18.29,85.08,1028.85
12171,18.29,85.08,1028.78
12172,18.29,85.08,1028.77
12173,18.29,85.08,1028.81
12174,18.29,85.08,1028.83
12175,18.29,85.08,1028.82
12176,18.29,85.08,1028.79
12177,18.29,85.08,1028.83
12178,18.29,85.08,1028.83
12179,18.29,85.08,1028.82
12180,18.29,85.08,1028.82
12181,18.28,85.08,1028.81
12182,18.3,85.08,1028.78
12183,18.29,85.07,1028.84
12184,18.29,85.08,1028.76
12185,18.29,85.08,1028.78
12186,18.29,85.08,1028.82
12187,18.29,85.08,1028.79
12188,18.29,85.08,1028.85
12189,18.29,85.07,1028.76
12190,18.29,85.08,1028.76
12191,18.29,85.08,1028.74
12192,18.29,85.08,1028.82
12193,18.29,85.08,1028.81
12194,18.28,85.08,1028.82
12195,18.29,85.07,1028.82
12196,18.29,85.08,1028.86
12197,18.29,85.08,1028.91
12198,18.29,85.08,1028.78
12199,18.29,85.08,1028.81
12200,18.29,85.07,1028.8
12201,18.29,85.07,1028.74
12202,18.29,85.07,1028.77
12203,18.29,85.07,1028.79
12204,18.29,85.07,1028.78
12205,18.29,85.07,1028.78
12206,18.29,85.08,1028.77
12207,18.28,85.06,1028.8
12208,18.29,85.07,1028.82
12209,18.29,85.07,1028.74
12210,18.29,85.07,1028.75
12211,18.29,85.07,1028.73
12212,18.29,85.07,1028.81
12213,18.29,85.07,1028.79
12214,18.29,85.07,1028.78
12215,18.29,85.08,1028.78
12216,18.29,85.07,1028.75
12217,18.29,85.07,1028.8
12218,18.29,85.1,1028.77
12219,18.29,85.07,1028.8
12220,18.29,85.07,1028.75
12221,18.29,85.07,1028.75
12222,18.3,85.07,1028.75
12223,18.29,85.07,1028.72
12224,18.29,85.06,1028.78
12225,18.29,85.07,1028.81
12226,18.28,85.06,1028.87
12227,18.29,85.07,1028.85
12228,18.29,85.07,1028.88
12229,18.28,85.07,1028.86
12230,18.29,85.07,1028.81
12231,18.29,85.07,1028.82
12232,18.29,85.07,1028.91
12233,18.29,85.07,1028.92
12234,18.29,85.07,1028.92
12235,18.29,85.06,1028.85
12236,18.28,85.07,1028.78
12237,18.29,85.06,1028.8
12238,18.3,85.06,1028.94
12239,18.29,85.07,1028.84
12240,18.29,85.06,1028.86
12241,18.29,85.06,1028.85
12242,18.29,85.06,1028.83
12243,18.28,85.05,1028.87
12244,18.29,85.05,1028.82
12245,18.29,85.05,1028.77
12246,18.29,85.05,1028.76
12247,18.29,85.06,1028.75
12248,18.29,85.06,1028.76
12249,18.28,85.05,1028.77
12250,18.28,85.05,1028.76
12251,18.29,85.06,1028.81
12252,18.28,85.05,1028.79
12253,18.28,85.05,1028.83
12254,18.28,85.06,1028.79
12255,18.27,85.04,1028.78
12256,18.28,85.06,1028.85
12257,18.28,85.05,1028.81
12258,18.28,85.04,1028.81
12259,18.28,85.04,1028.76
12260,18.28,85.04,1028.82
12261,18.28,85.04,1028.81
12262,18.28,85.04,1028.78
12263,18.28,85.05,1028.81
12264,18.28,85.05,1028.84
12265,18.28,85.04,1028.85
12266,18.28,85.04,1028.86
12267,18.28,85.04,1028.82
12268,18.28,85.04,1028.75
12269,18.28,85.04,1028.8
12270,18.28,85.05,1028.79
12271,18.28,85.05,1028.83
12272,18.27,85.04,1028.81
12273,18.28,85.05,1028.83
12274,18.27,85.04,1028.79
12275,18.28,85.05,1028.78
12276,18.28,85.04,1028.87
12277,18.28,85.04,1028.86
12278,18.28,85.03,1028.87
12279,18.28,85.04,1028.83
12280,18.29,85.04,1028.85
12281,18.28,85.04,1028.79
12282,18.28,85.04,1028.82
12283,18.27,85.03,1028.79
12284,18.28,85.03,1028.79
12285,18.28,85.04,1028.83
12286,18.28,85.04,1028.8
12287,18.28,85.04,1028.84
12288,18.28,85.03,1028.86
12289,18.27,85.04,1028.87
12290,18.29,84.97,1028.91
12291,18.29,84.97,1028.86
12292,18.29,84.96,1028.81
12293,18.3,84.96,1028.81
12294,18.3,84.96,1028.86
12295,18.3,84.95,1028.9
12296,18.3,84.95,1028.85
12297,18.3,84.93,1028.83
12298,18.3,84.93,1028.85
12299,18.3,84.93,1028.92
12300,18.3,84.92,1028.84
12301,18.3,84.92,1028.83
12302,18.3,84.91,1028.87
12303,18.3,84.92,1028.84
12304,18.3,84.91,1028.82
12305,18.3,84.92,1028.82
12306,18.3,84.91,1028.85
12307,18.3,84.9,1028.8
12308,18.3,84.91,1028.84
12309,18.31,84.91,1028.8
12310,18.3,84.9,1028.78
12311,18.3,84.89,1028.78
12312,18.3,84.91,1028.82
12313,18.3,84.9,1028.83
12314,18.31,84.9,1028.82
12315,18.3,84.9,1028.81
12316,18.3,84.9,1028.79
12317,18.3,84.9,1028.85
12318,18.3,84.9,1028.86
12319,18.3,84.9,1028.85
12320,18.3,84.9,1028.83
12321,18.3,84.91,1028.83
12322,18.3,84.89,1028.85
12323,18.3,84.89,1028.84
12324,18.3,84.89,1028.83
12325,18.3,84.9,1028.86
12326,18.29,84.89,1028.85
12327,18.29,84.9,1028.87
12328,18.29,84.9,1028.84
12329,18.29,84.9,1028.86
12330,18.29,84.9,1028.83
12331,18.3,84.9,1028.89
12332,18.3,84.9,1028.84
12333,18.29,84.9,1028.83
12334,18.3,84.9,1028.85
12335,18.3,84.91,1028.86
12336,18.29,84.91,1028.84
12337,18.29,84.91,1028.85
12338,18.28,84.91,1028.83
12339,18.29,84.91,1028.85
12340,18.29,84.91,1028.83
12341,18.29,84.91,1028.92
12342,18.29,84.92,1028.91
12343,18.29,84.92,1028.87
12344,18.29,84.92,1028.96
12345,18.29,84.92,1028.94
12346,18.29,84.92,1028.88
12347,18.28,84.92,1028.9
12348,18.28,84.93,1028.9
12349,18.28,84.92,1028.89
12350,18.28,84.93,1028.85
12351,18.29,84.93,1028.95
12352,18.29,84.93,1028.93
12353,18.28,84.93,1028.95
12354,18.28,84.93,1028.94
12355,18.29,84.93,1028.96
12356,18.29,84.93,1028.91
12357,18.28,84.93,1028.88
12358,18.28,84.94,1028.94
12359,18.28,84.94,1028.97
12360,18.28,84.94,1028.93
12361,18.28,84.94,1028.93
12362,18.28,84.94,1028.93
12363,18.27,84.94,1028.93
12364,18.27,84.95,1028.9
12365,18.28,84.95,1028.93
12366,18.27,84.95,1028.94
12367,18.28,84.95,1028.92
12368,18.28,84.95,1028.94
12369,18.28,84.95,1028.97
12370,18.28,84.95,1028.91
12371,18.27,84.95,1028.92
12372,18.27,84.95,1028.93
12373,18.27,84.95,1028.92
12374,18.27,84.96,1028.92
12375,18.27,84.95,1028.96
12376,18.28,84.96,1028.98
12377,18.27,84.96,1028.93
12378,18.27,84.96,1028.94
12379,18.27,84.96,1028.94
12380,18.27,84.96,1028.94
12381,18.27,84.96,1028.93
12382,18.27,84.96,1028.97
12383,18.26,84.97,1028.97
12384,18.26,84.97,1028.9
12385,18.27,84.97,1028.96
12386,18.27,84.96,1028.95
12387,18.27,84.97,1028.93
12388,18.27,84.97,1028.93
12389,18.27,84.97,1028.94
12390,18.27,84.97,1028.94
12391,18.27,84.97,1028.92
12392,18.27,84.97,1028.96
12393,18.27,84.97,1028.99
12394,18.27,84.97,1028.97
12395,18.26,84.98,1028.95
12396,18.27,84.97,1028.95
12397,18.27,84.97,1028.97
12398,18.27,84.97,1028.99
12399,18.27,84.97,1028.94
12400,18.27,84.98,1028.94
12401,18.27,84.98,1028.98
12402,18.27,84.98,1028.93
12403,18.26,84.98,1028.92
12404,18.26,84.98,1028.95
12405,18.26,84.98,1028.95
12406,18.26,84.98,1028.89
12407,18.26,84.98,1028.93
12408,18.26,84.99,1028.89
12409,18.26,84.98,1028.88
12410,18.26,84.99,1028.91
12411,18.26,84.99,1028.88
12412,18.26,84.99,1028.89
12413,18.26,84.99,1028.93
12414,18.26,84.98,1028.89
12415,18.26,84.99,1028.87
12416,18.26,84.99,1028.88
12417,18.26,84.99,1028.89
12418,18.26,84.99,1028.86
12419,18.27,84.99,1028.88
12420,18.26,84.99,1028.91
12421,18.26,84.99,1028.93
12422,18.26,84.99,1028.93
12423,18.25,84.99,1028.91
12424,18.26,84.99,1028.96
12425,18.26,84.99,1028.97
12426,18.25,85,1028.94
12427,18.26,84.99,1028.97
12428,18.26,85,1029.01
12429,18.25,85,1028.95
12430,18.26,85,1028.9
12431,18.26,85,1028.93
12432,18.26,85,1028.94
12433,18.25,85,1028.96
12434,18.26,85,1028.96
12435,18.25,85,1028.92
12436,18.25,85,1028.93
12437,18.25,85,1028.92
12438,18.25,85,1028.89
12439,18.25,85,1028.93
12440,18.25,85,1028.93
12441,18.25,85,1028.95
12442,18.25,85,1028.98
12443,18.25,85,1028.94
12444,18.25,85,1028.96
12445,18.25,85,1028.98
12446,18.24,85,1028.95
12447,18.25,85,1028.99
12448,18.25,85,1028.97
12449,18.25,85,1029
12450,18.25,85,1028.99
12451,18.24,85,1028.98
12452,18.25,85,1028.97
12453,18.25,85,1028.97
12454,18.25,85,1028.98
12455,18.25,85,1028.96
12456,18.25,85,1028.96
12457,18.25,85,1028.92
12458,18.25,85,1028.94
12459,18.25,85,1028.96
12460,18.25,85,1028.96
12461,18.24,85,1028.92
12462,18.24,85,1028.96
12463,18.24,85,1028.95
12464,18.24,85,1028.91
12465,18.25,85,1028.94
12466,18.25,85,1028.93
12467,18.24,85,1028.91
12468,18.24,85,1028.94
12469,18.25,85,1028.94
12470,18.25,85,1028.96
12471,18.24,85,1028.97
12472,18.25,85,1028.96
12473,18.24,85,1028.93
12474,18.24,85,1028.96
12475,18.24,85,1028.96
12476,18.24,85,1028.94
12477,18.24,85,1028.93
12478,18.24,85,1028.9
12479,18.24,85,1028.93
12480,18.24,85,1028.94
12481,18.24,85,1028.94
12482,18.24,85,1028.93
12483,18.24,85,1028.91
12484,18.24,85,1028.91
12485,18.24,85,1028.93
12486,18.24,85,1028.94
12487,18.24,85,1028.97
12488,18.24,85,1028.96
12489,18.24,85,1028.93
12490,18.24,85,1028.92
12491,18.24,85,1028.92
12492,18.24,85,1028.92
12493,18.24,85,1028.92
12494,18.24,85,1028.93
12495,18.23,84.99,1028.91
12496,18.24,85,1028.92
12497,18.24,85,1028.9
12498,18.24,85,1028.87
12499,18.24,85,1028.89
12500,18.23,84.99,1028.89
12501,18.24,85,1028.92
12502,18.24,85,1028.94
12503,18.24,85,1028.95
12504,18.24,85,1028.95
12505,18.23,84.99,1028.93
12506,18.24,85,1028.91
12507,18.24,85,1028.89
12508,18.24,85,1028.87
12509,18.23,84.99,1028.84
12510,18.24,85,1028.86
12511,18.23,84.99,1028.85
12512,18.23,84.99,1028.85
12513,18.23,84.99,1028.84
12514,18.24,85,1028.86
12515,18.24,85,1028.86
12516,18.24,85,1028.84
12517,18.24,85,1028.86
12518,18.24,85,1028.85
12519,18.23,84.99,1028.8
12520,18.24,85,1028.86
12521,18.23,84.99,1028.82
12522,18.23,84.99,1028.83
12523,18.23,84.99,1028.83
12524,18.24,85,1028.85
12525,18.23,84.99,1028.84
12526,18.24,85,1028.85
12527,18.24,84.99,1028.85
12528,18.24,85,1028.83
12529,18.23,84.99,1028.82
12530,18.23,84.99,1028.84
12531,18.23,84.99,1028.79
12532,18.24,85,1028.84
12533,18.23,84.99,1028.81
12534,18.23,84.99,1028.86
12535,18.23,84.98,1028.87
12536,18.23,84.98,1028.85
12537,18.23,84.99,1028.82
12538,18.23,84.99,1028.86
12539,18.23,84.99,1028.83
12540,18.23,84.99,1028.79
12541,18.23,84.99,1028.85
12542,18.23,84.99,1028.86
12543,18.24,84.99,1028.9
12544,18.23,84.99,1028.84
12545,18.24,85,1028.86
12546,18.24,85,1028.87
12547,18.24,85,1028.86
12548,18.24,85,1028.87
12549,18.23,84.99,1028.87
12550,18.23,84.99,1028.82
12551,18.23,84.99,1028.85
12552,18.23,84.99,1028.88
12553,18.23,84.99,1028.88
12554,18.23,84.99,1028.9
12555,18.23,84.99,1028.88
12556,18.23,84.99,1028.87
12557,18.23,84.99,1028.87
12558,18.23,84.99,1028.9
12559,18.23,84.99,1028.89
12560,18.23,84.99,1028.87
12561,18.23,84.99,1028.88
12562,18.23,84.99,1028.88
12563,18.23,84.99,1028.89
12564,18.23,84.99,1028.91
12565,18.23,84.99,1028.92
12566,18.23,84.99,1028.9
12567,18.23,84.99,1028.9
12568,18.22,84.99,1028.89
12569,18.23,84.99,1028.9
12570,18.23,84.99,1028.93
12571,18.22,84.99,1028.92
12572,18.22,84.99,1028.89
12573,18.23,84.99,1028.92
12574,18.22,84.99,1028.88
12575,18.22,84.99,1028.86
12576,18.22,84.99,1028.86
12577,18.22,84.99,1028.86
12578,18.23,84.99,1028.84
12579,18.23,84.99,1028.88
12580,18.23,84.99,1028.85
12581,18.23,84.99,1028.83
12582,18.22,84.99,1028.8
12583,18.22,84.99,1028.82
12584,18.22,84.99,1028.83
12585,18.23,84.99,1028.84
12586,18.22,84.99,1028.8
12587,18.22,84.99,1028.8
12588,18.23,84.99,1028.84
12589,18.23,84.99,1028.81
12590,18.23,84.99,1028.84
12591,18.22,84.99,1028.86
12592,18.22,84.99,1028.86
12593,18.22,84.99,1028.84
12594,18.22,84.99,1028.86
12595,18.22,84.99,1028.88
12596,18.22,84.99,1028.88
12597,18.22,84.99,1028.87
12598,18.22,84.99,1028.85
12599,18.22,84.99,1028.8
12600,18.22,84.98,1028.86
12601,18.22,84.99,1028.84
12602,18.22,84.99,1028.84
12603,18.22,84.99,1028.83
12604,18.22,84.99,1028.84
12605,18.23,84.99,1028.84
12606,18.21,84.99,1028.85
12607,18.22,84.99,1028.81
12608,18.21,84.99,1028.82
12609,18.22,84.99,1028.85
12610,18.22,84.99,1028.82
12611,18.22,84.99,1028.82
12612,18.22,84.99,1028.81
12613,18.22,84.99,1028.8
12614,18.22,84.99,1028.78
12615,18.22,84.99,1028.79
12616,18.22,84.99,1028.8
12617,18.22,84.99,1028.86
12618,18.22,84.99,1028.81
12619,18.23,84.99,1028.84
12620,18.23,84.99,1028.82
12621,18.22,84.99,1028.86
12622,18.22,84.99,1028.84
12623,18.22,84.99,1028.82
12624,18.22,84.99,1028.79
12625,18.22,84.99,1028.8
12626,18.23,84.99,1028.8
12627,18.22,84.99,1028.84
12628,18.22,84.99,1028.83
12629,18.22,84.99,1028.76
12630,18.22,84.99,1028.8
12631,18.22,84.99,1028.81
12632,18.22,84.99,1028.86
12633,18.22,84.99,1028.79
12634,18.22,84.99,1028.83
12635,18.21,84.98,1028.84
12636,18.22,84.98,1028.8
12637,18.21,84.98,1028.82
12638,18.22,84.99,1028.84
12639,18.21,84.98,1028.76
12640,18.21,84.99,1028.8
12641,18.22,84.98,1028.76
12642,18.22,84.98,1028.75
12643,18.22,84.98,1028.79
12644,18.21,84.99,1028.77
12645,18.22,84.98,1028.84
12646,18.21,84.99,1028.8
12647,18.22,84.98,1028.9
12648,18.22,84.99,1028.79
12649,18.21,84.98,1028.79
12650,18.22,84.98,1028.78
12651,18.21,84.98,1028.77
12652,18.21,84.98,1028.8
12653,18.21,84.98,1028.75
12654,18.21,84.98,1028.76
12655,18.22,84.98,1028.8
12656,18.21,84.98,1028.8
12657,18.21,84.98,1028.78
12658,18.22,84.99,1028.77
12659,18.22,84.98,1028.75
12660,18.21,84.98,1028.77
12661,18.21,84.98,1028.76
12662,18.22,84.99,1028.84
12663,18.21,84.99,1028.82
12664,18.22,84.99,1028.83
12665,18.22,84.99,1028.86
12666,18.22,84.98,1028.81
12667,18.21,84.99,1028.81
12668,18.22,84.99,1028.87
12669,18.22,84.98,1028.82
12670,18.22,84.98,1028.84
12671,18.22,84.99,1028.85
12672,18.21,84.99,1028.85
12673,18.21,84.99,1028.85
12674,18.21,84.98,1028.85
12675,18.21,84.98,1028.84
12676,18.22,84.98,1028.82
12677,18.22,84.98,1028.87
12678,18.22,84.98,1028.86
12679,18.21,84.98,1028.85
12680,18.21,84.98,1028.85
12681,18.22,84.98,1028.81
12682,18.21,84.98,1028.9
12683,18.21,84.98,1028.88
12684,18.21,84.98,1028.86
12685,18.21,84.98,1028.9
12686,18.21,84.98,1028.87
12687,18.21,84.97,1028.85
12688,18.22,84.98,1028.85
12689,18.21,84.98,1028.82
12690,18.21,84.98,1028.87
12691,18.21,84.98,1028.85
12692,18.22,84.98,1028.85
12693,18.21,84.98,1028.84
12694,18.21,84.98,1028.85
12695,18.22,84.98,1028.89
12696,18.2,84.98,1028.81
12697,18.21,84.98,1028.85
12698,18.21,84.98,1028.86
12699,18.21,84.97,1028.88
12700,18.22,84.98,1028.88
12701,18.21,84.97,1028.93
12702,18.21,84.97,1028.92
12703,18.21,84.98,1028.93
12704,18.21,84.97,1028.9
12705,18.21,84.97,1028.9
12706,18.21,84.97,1028.9
12707,18.21,84.97,1028.9
12708,18.21,84.97,1028.89
12709,18.21,84.97,1028.88
12710,18.2,84.97,1028.87
12711,18.21,84.97,1028.88
12712,18.2,84.97,1028.87
12713,18.21,84.97,1028.9
12714,18.21,84.98,1028.95
12715,18.21,84.97,1028.93
12716,18.21,84.98,1028.9
12717,18.22,84.97,1028.93
12718,18.21,84.97,1028.96
12719,18.21,84.97,1029.06
12720,18.21,84.97,1029.01
12721,18.21,84.98,1029.07
12722,18.22,84.98,1029.01
12723,18.22,84.97,1028.96
12724,18.21,84.97,1028.92
12725,18.22,84.97,1028.94
12726,18.21,84.97,1028.97
12727,18.21,84.97,1028.96
12728,18.21,84.97,1028.97
12729,18.21,84.98,1029.03
12730,18.21,84.97,1028.99
12731,18.21,84.97,1028.98
12732,18.2,84.97,1028.9
12733,18.2,84.97,1028.95
12734,18.21,84.97,1028.98
12735,18.2,84.97,1028.97
12736,18.21,84.97,1028.96
12737,18.21,84.97,1029.02
12738,18.2,84.97,1028.96
12739,18.21,84.96,1029
12740,18.2,84.97,1029.01
12741,18.21,84.97,1029.11
12742,18.2,84.97,1029.05
12743,18.2,84.97,1029.01
12744,18.2,84.97,1029.13
12745,18.2,84.97,1029.05
12746,18.2,84.98,1029.17
12747,18.2,84.97,1029.06
12748,18.2,84.97,1029.05
12749,18.2,84.97,1029
12750,18.2,84.97,1028.96
12751,18.2,84.97,1029.03
12752,18.2,84.97,1028.94
12753,18.2,84.96,1029
12754,18.19,84.96,1029.01
12755,18.2,84.97,1028.98
12756,18.19,84.97,1028.99
12757,18.19,84.97,1029
12758,18.2,84.97,1029.06
12759,18.2,84.97,1029.04
12760,18.19,84.96,1029.02
12761,18.19,84.97,1029.01
12762,18.19,84.96,1029.03
12763,18.19,84.96,1028.99
12764,18.19,84.97,1029.01
12765,18.2,84.97,1028.99
12766,18.19,84.97,1029
12767,18.2,84.96,1029.02
12768,18.2,84.97,1029.01
12769,18.19,84.97,1029.01
12770,18.19,84.96,1029
12771,18.19,84.96,1029
12772,18.19,84.97,1029.04
12773,18.19,84.97,1029
12774,18.19,84.97,1028.98
12775,18.19,84.96,1028.99
12776,18.19,84.96,1028.94
12777,18.19,84.97,1028.99
12778,18.19,84.96,1029.03
12779,18.19,84.96,1029.07
12780,18.19,84.96,1029
12781,18.19,84.97,1028.96
12782,18.19,84.96,1028.97
12783,18.19,84.96,1028.97
12784,18.19,84.98,1028.97
12785,18.19,84.97,1029.05
12786,18.19,84.98,1029.02
12787,18.19,84.98,1029
12788,18.19,84.96,1029.03
12789,18.19,84.96,1028.99
12790,18.19,84.97,1029.09
12791,18.19,84.98,1029.09
12792,18.19,84.98,1029.08
12793,18.19,84.96,1029.02
12794,18.19,84.96,1029.06
12795,18.19,84.98,1029.13
12796,18.18,84.97,1029.04
12797,18.19,84.96,1029.09
12798,18.19,84.98,1029.13
12799,18.19,84.98,1029.15
12800,18.18,84.97,1029.16
12801,18.18,84.97,1029.06
12802,18.18,84.96,1029.04
12803,18.19,84.98,1029.03
12804,18.18,84.96,1029.02
12805,18.18,84.96,1029.01
12806,18.18,84.96,1028.99
12807,18.18,84.97,1029.06
12808,18.18,84.97,1029.04
12809,18.19,84.96,1028.99
12810,18.18,84.97,1029.01
12811,18.18,84.96,1028.97
12812,18.18,84.97,1028.98
12813,18.18,84.97,1029.01
12814,18.18,84.97,1028.98
12815,18.18,84.97,1029.04
12816,18.17,84.97,1029.01
12817,18.18,84.97,1028.98
12818,18.17,84.97,1029
12819,18.17,84.97,1028.97
12820,18.18,84.97,1028.94
12821,18.17,84.97,1028.93
12822,18.18,84.97,1028.95
12823,18.17,84.97,1028.94
12824,18.17,84.97,1028.92
12825,18.18,84.97,1029.03
12826,18.18,84.97,1028.99
12827,18.17,84.97,1028.99
12828,18.18,84.97,1029
12829,18.18,84.97,1028.96
12830,18.17,84.97,1028.94
12831,18.18,84.97,1028.99
12832,18.18,84.97,1028.95
12833,18.17,84.97,1028.95
12834,18.18,84.97,1028.97
12835,18.17,84.98,1028.95
12836,18.17,84.98,1028.96
12837,18.18,84.97,1028.93
12838,18.17,84.98,1028.96
12839,18.18,84.97,1028.94
12840,18.17,84.98,1028.95
12841,18.17,84.97,1028.94
12842,18.17,84.97,1028.94
12843,18.17,84.98,1028.95
12844,18.17,84.98,1028.94
12845,18.17,84.98,1028.94
12846,18.16,84.98,1028.89
12847,18.17,84.98,1028.96
12848,18.17,84.98,1028.95
12849,18.16,84.98,1028.92
12850,18.17,84.98,1028.94
12851,18.17,84.98,1028.93
12852,18.17,84.98,1028.94
12853,18.17,84.98,1028.92
12854,18.17,84.98,1028.93
12855,18.17,84.98,1028.94
12856,18.17,84.98,1028.92
12857,18.16,84.98,1028.9
12858,18.17,84.98,1028.9
12859,18.17,84.98,1028.93
12860,18.16,84.98,1028.93
12861,18.17,84.98,1028.99
12862,18.17,84.98,1028.98
12863,18.16,84.98,1029.01
12864,18.17,84.98,1028.98
12865,18.16,84.98,1028.99
12866,18.17,84.98,1028.96
12867,18.16,84.98,1028.95
12868,18.17,84.98,1028.97
12869,18.16,84.98,1028.93
12870,18.16,84.98,1028.95
12871,18.16,84.98,1028.96
12872,18.17,84.98,1028.97
12873,18.17,84.98,1028.96
12874,18.16,84.98,1028.89
12875,18.17,84.98,1028.92
12876,18.17,84.98,1029
12877,18.17,84.98,1028.88
12878,18.17,84.98,1029.06
12879,18.16,84.98,1029.03
12880,18.17,84.98,1028.97
12881,18.16,84.98,1029
12882,18.16,84.98,1029.01
12883,18.17,84.98,1029.05
12884,18.17,84.98,1029
12885,18.16,84.98,1028.98
12886,18.17,84.98,1029.07
12887,18.16,84.98,1029.1
12888,18.16,84.98,1029.06
12889,18.17,84.99,1029.02
12890,18.17,84.98,1029.01
12891,18.16,84.99,1028.99
12892,18.16,84.98,1028.99
12893,18.16,84.98,1028.98
12894,18.16,84.98,1028.95
12895,18.16,84.98,1028.99
12896,18.16,84.98,1028.96
12897,18.16,84.98,1028.96
12898,18.16,84.98,1028.97
12899,18.16,84.98,1029
12900,18.16,84.98,1029
12901,18.16,84.98,1029.01
12902,18.16,84.98,1028.97
12903,18.16,84.98,1028.93
12904,18.16,84.98,1028.96
12905,18.16,84.98,1028.95
12906,18.16,84.98,1028.96
12907,18.16,84.98,1028.99
12908,18.16,84.98,1028.96
12909,18.16,84.98,1029
12910,18.16,84.98,1028.96
12911,18.16,84.98,1029
12912,18.16,84.98,1028.93
12913,18.16,84.98,1028.96
12914,18.15,84.98,1028.91
12915,18.16,84.99,1028.93
12916,18.15,84.98,1028.94
12917,18.16,84.99,1028.94
12918,18.16,84.99,1028.98
12919,18.16,84.99,1028.93
12920,18.15,84.99,1028.95
12921,18.16,84.98,1028.99
12922,18.15,84.99,1028.95
12923,18.16,84.99,1028.97
12924,18.15,84.99,1028.94
12925,18.16,84.99,1028.97
12926,18.16,84.99,1028.95
12927,18.15,84.99,1028.96
12928,18.16,84.99,1028.99
12929,18.15,84.99,1028.91
12930,18.16,84.99,1028.9
12931,18.16,84.99,1028.9
12932,18.16,84.99,1028.91
12933,18.15,84.99,1028.87
12934,18.16,84.99,1028.92
12935,18.15,84.99,1028.88
12936,18.16,84.99,1028.93
12937,18.16,84.99,1028.93
12938,18.15,84.99,1028.92
12939,18.16,84.99,1028.92
12940,18.16,84.99,1028.92
12941,18.15,84.99,1028.91
12942,18.16,84.99,1028.92
